market_id,time,temperature_2m_mean,temperature_2m_min,temperature_2m_max
delhi,2023-06-14,35.4,29.8,40.5
delhi,2023-06-15,34.1,30.6,38.1
delhi,2023-06-16,32.8,28.2,39.0
delhi,2023-06-17,33.6,29.3,37.7
delhi,2023-06-18,31.0,27.0,35.2
delhi,2023-06-19,30.6,26.3,34.7
delhi,2023-06-20,31.0,27.6,35.3
delhi,2023-06-21,31.7,27.3,35.9
delhi,2023-06-22,32.2,28.5,35.3
delhi,2023-06-23,31.1,28.3,35.7
delhi,2023-06-24,32.1,28.7,35.7
delhi,2023-06-25,27.9,26.6,30.2
delhi,2023-06-26,27.8,25.4,32.2
delhi,2023-06-27,29.4,25.5,33.9
delhi,2023-06-28,29.9,27.2,32.6
delhi,2023-06-29,28.5,27.4,31.8
delhi,2023-06-30,28.6,25.8,32.9
delhi,2023-07-01,29.5,25.3,32.9
delhi,2023-07-02,30.1,25.6,34.4
delhi,2023-07-03,31.7,27.2,35.7
delhi,2023-07-04,31.6,28.3,35.3
delhi,2023-07-05,29.7,27.3,33.1
delhi,2023-07-06,27.8,25.4,31.0
delhi,2023-07-07,28.2,25.5,32.8
delhi,2023-07-08,27.5,25.9,29.6
delhi,2023-07-09,27.2,26.0,30.2
delhi,2023-07-10,28.1,25.5,32.0
delhi,2023-07-11,28.4,25.4,32.2
delhi,2023-07-12,28.1,26.0,32.1
delhi,2023-07-13,28.7,26.0,32.4
delhi,2023-07-14,28.6,25.9,30.9
delhi,2023-07-15,28.7,26.1,32.6
delhi,2023-07-16,29.0,26.3,32.1
delhi,2023-07-17,29.6,26.9,32.4
delhi,2023-07-18,28.4,26.2,31.8
delhi,2023-07-19,29.6,26.6,33.2
delhi,2023-07-20,31.1,27.4,34.8
delhi,2023-07-21,31.4,28.1,35.2
delhi,2023-07-22,30.4,28.8,32.6
delhi,2023-07-23,30.7,27.9,34.2
delhi,2023-07-24,29.6,27.4,32.8
delhi,2023-07-25,29.5,27.1,31.9
delhi,2023-07-26,27.7,25.7,30.0
delhi,2023-07-27,28.4,25.8,32.3
delhi,2023-07-28,27.7,25.8,31.2
delhi,2023-07-29,27.5,25.5,31.4
delhi,2023-07-30,28.4,25.8,32.7
delhi,2023-07-31,29.7,26.5,33.3
delhi,2023-08-01,30.4,27.3,34.0
delhi,2023-08-02,29.6,27.4,33.7
delhi,2023-08-03,29.5,26.9,33.3
delhi,2023-08-04,28.9,27.1,31.6
delhi,2023-08-05,29.1,26.5,32.5
delhi,2023-08-06,30.1,27.3,33.6
delhi,2023-08-07,29.5,26.7,32.5
delhi,2023-08-08,29.5,26.2,32.9
delhi,2023-08-09,29.7,26.8,32.7
delhi,2023-08-10,29.3,27.0,32.1
delhi,2023-08-11,29.9,27.1,33.1
delhi,2023-08-12,30.6,27.8,34.2
delhi,2023-08-13,29.9,26.8,32.7
delhi,2023-08-14,28.6,26.4,31.1
delhi,2023-08-15,29.1,25.4,33.1
delhi,2023-08-16,30.4,26.4,34.4
delhi,2023-08-17,30.6,27.2,34.5
delhi,2023-08-18,30.9,27.0,34.8
delhi,2023-08-19,29.6,27.3,33.2
delhi,2023-08-20,30.7,27.7,34.0
delhi,2023-08-21,31.3,27.4,35.0
delhi,2023-08-22,30.9,27.2,35.3
delhi,2023-08-23,27.3,25.7,29.0
delhi,2023-08-24,28.8,25.7,31.8
delhi,2023-08-25,29.7,26.8,33.7
delhi,2023-08-26,29.7,26.7,33.0
delhi,2023-08-27,30.3,26.7,34.4
delhi,2023-08-28,30.3,26.9,34.6
delhi,2023-08-29,30.4,26.1,34.8
delhi,2023-08-30,30.5,25.9,34.9
delhi,2023-08-31,30.3,25.2,35.2
delhi,2023-09-01,31.3,25.9,36.8
delhi,2023-09-02,31.1,25.9,36.7
delhi,2023-09-03,30.7,25.1,36.6
delhi,2023-09-04,30.5,24.8,36.4
delhi,2023-09-05,30.0,25.5,35.1
delhi,2023-09-06,30.1,25.4,34.6
delhi,2023-09-07,31.2,26.2,36.2
delhi,2023-09-08,29.9,27.2,34.1
delhi,2023-09-09,26.9,25.6,29.2
delhi,2023-09-10,25.4,23.6,27.9
delhi,2023-09-11,27.1,24.6,31.0
delhi,2023-09-12,28.5,24.4,32.5
delhi,2023-09-13,29.5,26.1,33.0
delhi,2023-09-14,29.8,26.2,33.7
delhi,2023-09-15,29.0,26.3,31.6
delhi,2023-09-16,28.5,26.8,31.7
delhi,2023-09-17,27.7,26.2,31.3
delhi,2023-09-18,27.8,24.6,31.1
delhi,2023-09-19,28.8,25.6,32.8
delhi,2023-09-20,29.4,25.5,33.4
delhi,2023-09-21,30.1,26.2,34.5
delhi,2023-09-22,29.5,26.1,33.5
delhi,2023-09-23,27.8,25.3,31.8
delhi,2023-09-24,28.5,24.4,32.8
delhi,2023-09-25,29.0,24.8,33.5
delhi,2023-09-26,28.8,25.3,32.8
delhi,2023-09-27,28.1,23.6,33.4
delhi,2023-09-28,27.0,20.9,33.1
delhi,2023-09-29,27.0,20.1,33.3
delhi,2023-09-30,27.6,21.5,34.5
delhi,2023-10-01,27.1,20.6,34.5
delhi,2023-10-02,26.6,19.7,34.2
delhi,2023-10-03,26.2,18.3,33.7
delhi,2023-10-04,26.7,19.1,34.0
delhi,2023-10-05,26.4,18.3,34.7
delhi,2023-10-06,26.9,18.6,35.7
delhi,2023-10-07,28.1,20.7,35.6
delhi,2023-10-08,29.5,23.1,36.3
delhi,2023-10-09,29.9,24.5,36.5
delhi,2023-10-10,28.9,23.4,34.6
delhi,2023-10-11,27.1,20.3,34.0
delhi,2023-10-12,26.2,18.3,34.0
delhi,2023-10-13,27.9,20.5,35.3
delhi,2023-10-14,28.0,21.2,35.5
delhi,2023-10-15,27.1,20.7,33.7
delhi,2023-10-16,25.6,21.4,31.4
delhi,2023-10-17,23.4,19.7,27.1
delhi,2023-10-18,23.3,18.0,29.5
delhi,2023-10-19,22.8,16.8,29.2
delhi,2023-10-20,23.3,16.2,29.8
delhi,2023-10-21,23.5,16.4,30.2
delhi,2023-10-22,24.0,18.0,30.6
delhi,2023-10-23,23.7,17.3,30.2
delhi,2023-10-24,24.0,17.3,30.8
delhi,2023-10-25,24.1,17.4,30.7
delhi,2023-10-26,23.9,17.2,31.0
delhi,2023-10-27,23.6,16.4,31.3
delhi,2023-10-28,24.7,18.2,31.1
delhi,2023-10-29,24.6,17.9,31.8
delhi,2023-10-30,25.3,19.4,32.1
delhi,2023-10-31,25.6,20.4,31.7
delhi,2023-11-01,25.1,19.2,31.4
delhi,2023-11-02,25.1,18.5,31.2
delhi,2023-11-03,23.9,18.3,29.7
delhi,2023-11-04,24.2,17.7,30.4
delhi,2023-11-05,23.4,16.3,30.9
delhi,2023-11-06,23.2,17.3,30.1
delhi,2023-11-07,23.6,17.0,30.9
delhi,2023-11-08,23.5,16.3,30.7
delhi,2023-11-09,23.5,16.3,30.5
delhi,2023-11-10,22.5,18.4,28.0
delhi,2023-11-11,20.3,15.0,26.3
delhi,2023-11-12,20.3,14.7,26.8
delhi,2023-11-13,20.0,13.1,26.5
delhi,2023-11-14,20.4,15.1,26.3
delhi,2023-11-15,19.9,13.4,26.6
delhi,2023-11-16,20.4,13.6,27.1
delhi,2023-11-17,21.4,15.0,27.3
delhi,2023-11-18,21.0,15.4,27.0
delhi,2023-11-19,20.5,15.4,25.8
delhi,2023-11-20,20.2,13.9,26.6
delhi,2023-11-21,19.7,13.8,26.6
delhi,2023-11-22,19.2,13.5,26.3
delhi,2023-11-23,18.8,12.1,25.9
delhi,2023-11-24,19.4,14.1,26.0
delhi,2023-11-25,19.1,12.2,25.7
delhi,2023-11-26,19.9,14.4,26.2
delhi,2023-11-27,19.3,16.7,23.3
delhi,2023-11-28,18.2,15.1,22.1
delhi,2023-11-29,19.1,14.2,24.8
delhi,2023-11-30,19.0,14.9,25.0
delhi,2023-12-01,19.4,14.7,24.7
delhi,2023-12-02,19.0,14.1,24.5
delhi,2023-12-03,18.6,12.2,24.9
delhi,2023-12-04,18.7,14.7,23.6
delhi,2023-12-05,17.4,11.1,24.2
delhi,2023-12-06,17.3,11.5,24.4
delhi,2023-12-07,17.8,11.9,25.2
delhi,2023-12-08,17.3,10.9,25.0
delhi,2023-12-09,16.6,10.1,24.6
delhi,2023-12-10,16.3,10.8,23.6
delhi,2023-12-11,15.6,8.5,23.2
delhi,2023-12-12,16.0,9.1,23.5
delhi,2023-12-13,16.7,11.2,23.9
delhi,2023-12-14,15.8,9.4,23.6
delhi,2023-12-15,15.2,7.7,23.2
delhi,2023-12-16,15.4,8.9,23.1
delhi,2023-12-17,15.8,8.7,23.5
delhi,2023-12-18,15.1,9.4,22.2
delhi,2023-12-19,15.2,9.3,22.8
delhi,2023-12-20,14.8,8.6,21.9
delhi,2023-12-21,15.0,8.3,22.5
delhi,2023-12-22,14.7,7.3,22.3
delhi,2023-12-23,16.1,10.7,22.5
delhi,2023-12-24,16.1,9.4,23.6
delhi,2023-12-25,16.1,10.3,23.7
delhi,2023-12-26,16.0,9.3,23.6
delhi,2023-12-27,15.6,9.2,22.9
delhi,2023-12-28,13.8,9.1,19.3
delhi,2023-12-29,12.6,8.7,17.9
delhi,2023-12-30,12.0,7.7,17.8
delhi,2023-12-31,12.1,7.6,17.6
delhi,2024-01-01,11.1,5.5,17.2
delhi,2024-01-02,10.3,5.0,16.5
delhi,2024-01-03,10.3,4.5,16.7
delhi,2024-01-04,12.9,8.9,17.6
delhi,2024-01-05,13.6,10.1,16.9
delhi,2024-01-06,13.7,10.3,17.7
delhi,2024-01-07,11.8,6.2,17.5
delhi,2024-01-08,11.8,5.2,18.6
delhi,2024-01-09,12.4,7.8,18.9
delhi,2024-01-10,10.6,5.4,17.1
delhi,2024-01-11,10.6,5.7,17.3
delhi,2024-01-12,11.6,5.6,19.3
delhi,2024-01-13,10.7,4.7,18.8
delhi,2024-01-14,10.6,4.5,19.1
delhi,2024-01-15,9.7,4.6,16.9
delhi,2024-01-16,10.4,3.7,18.7
delhi,2024-01-17,11.2,4.4,18.2
delhi,2024-01-18,11.9,7.0,18.4
delhi,2024-01-19,11.3,6.1,17.8
delhi,2024-01-20,11.2,7.2,16.6
delhi,2024-01-21,10.9,5.6,17.7
delhi,2024-01-22,10.7,4.1,17.8
delhi,2024-01-23,11.9,5.4,19.2
delhi,2024-01-24,13.5,8.0,19.3
delhi,2024-01-25,12.3,5.8,18.8
delhi,2024-01-26,13.4,6.7,20.2
delhi,2024-01-27,14.1,7.3,22.4
delhi,2024-01-28,14.1,7.7,20.9
delhi,2024-01-29,15.6,9.8,22.1
delhi,2024-01-30,15.3,9.4,21.5
delhi,2024-01-31,14.7,9.6,20.8
delhi,2024-02-01,16.4,13.2,21.2
delhi,2024-02-02,14.0,8.9,20.1
delhi,2024-02-03,14.9,8.2,21.6
delhi,2024-02-04,16.4,13.0,21.2
delhi,2024-02-05,15.7,10.9,20.0
delhi,2024-02-06,12.8,7.6,19.3
delhi,2024-02-07,13.2,8.1,19.5
delhi,2024-02-08,13.8,8.6,20.5
delhi,2024-02-09,14.1,8.2,21.3
delhi,2024-02-10,14.0,8.2,20.8
delhi,2024-02-11,14.8,7.9,22.1
delhi,2024-02-12,15.2,8.0,21.8
delhi,2024-02-13,15.9,9.8,22.0
delhi,2024-02-14,16.7,10.1,23.3
delhi,2024-02-15,16.7,9.9,23.9
delhi,2024-02-16,16.2,8.0,24.4
delhi,2024-02-17,16.7,8.8,24.9
delhi,2024-02-18,18.7,11.6,26.7
delhi,2024-02-19,20.0,13.9,26.3
delhi,2024-02-20,20.3,14.8,26.7
delhi,2024-02-21,18.3,12.0,25.6
delhi,2024-02-22,16.8,9.9,24.2
delhi,2024-02-23,15.8,8.1,22.8
delhi,2024-02-24,16.3,9.9,23.5
delhi,2024-02-25,16.6,8.4,24.6
delhi,2024-02-26,17.8,11.3,24.9
delhi,2024-02-27,17.4,13.1,23.8
delhi,2024-02-28,17.6,11.2,24.7
delhi,2024-02-29,19.0,12.1,26.5
delhi,2024-03-01,19.9,13.4,27.4
delhi,2024-03-02,20.6,18.3,25.6
delhi,2024-03-03,18.4,13.2,22.6
delhi,2024-03-04,15.1,9.4,21.8
delhi,2024-03-05,14.8,8.8,20.8
delhi,2024-03-06,15.7,9.8,21.5
delhi,2024-03-07,16.7,9.4,24.1
delhi,2024-03-08,17.8,10.4,25.1
delhi,2024-03-09,18.1,11.3,25.1
delhi,2024-03-10,19.5,12.9,26.3
delhi,2024-03-11,21.7,14.9,28.4
delhi,2024-03-12,21.2,14.2,28.5
delhi,2024-03-13,20.5,12.3,29.0
delhi,2024-03-14,21.1,14.4,28.1
delhi,2024-03-15,20.3,13.8,27.5
delhi,2024-03-16,19.7,11.9,27.7
delhi,2024-03-17,20.4,12.0,28.6
delhi,2024-03-18,21.0,13.0,28.6
delhi,2024-03-19,21.4,12.7,29.7
delhi,2024-03-20,22.6,13.5,31.1
delhi,2024-03-21,22.1,16.3,28.7
delhi,2024-03-22,24.0,16.9,31.4
delhi,2024-03-23,25.1,17.0,33.3
delhi,2024-03-24,24.0,17.3,31.1
delhi,2024-03-25,24.8,16.3,32.9
delhi,2024-03-26,26.1,18.1,33.9
delhi,2024-03-27,27.8,19.0,35.4
delhi,2024-03-28,28.4,21.5,36.2
delhi,2024-03-29,27.9,19.4,35.4
delhi,2024-03-30,27.7,21.8,34.6
delhi,2024-03-31,26.7,19.1,34.7
delhi,2024-04-01,24.8,18.4,31.4
