period,market_id,temperature_c,temperature_min_c,temperature_max_c,observation_days,interest_index,below_one_share,source_resolution,label,country_iso2,country_iso3,scope,trends_geo,weather_source,latitude,longitude,timezone,hemisphere,climate_profile,analysis_role,year,month,month_name,interest_zscore,interest_scaled,temperature_climatology_c,interest_climatology,temperature_anomaly_c,interest_anomaly
2023-06-01,sydney,12.99,9.656666666666666,16.853333333333335,30,54.5,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2023,6,Jun,-0.5166904483415792,0.23514987624896863,12.468666666666667,50.58,0.5213333333333328,3.9200000000000017
2023-07-01,sydney,13.119354838709675,9.36451612903226,17.39032258064516,31,57.903225806451616,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2023,7,Jul,-0.19185096637736387,0.30768173068108895,12.475483870967741,54.9741935483871,0.6438709677419343,2.9290322580645167
2023-08-01,sydney,13.912903225806453,10.129032258064516,17.870967741935484,31,57.45161290322581,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2023,8,Aug,-0.2349576274910987,0.2980566504720872,13.81032258064516,55.15483870967741,0.10258064516129295,2.2967741935483943
2023-09-01,sydney,16.656666666666666,11.603333333333332,21.253333333333337,30,66.46666666666667,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2023,9,Sep,0.6255334362649768,0.49019158492987425,15.874,60.526666666666664,0.7826666666666657,5.940000000000005
2023-10-01,sydney,18.364516129032257,14.074193548387097,22.629032258064516,31,70.0,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2023,10,Oct,0.9627917420262438,0.5654963791364925,17.803870967741936,64.8258064516129,0.5606451612903207,5.174193548387095
2023-11-01,sydney,19.58,17.11,22.336666666666662,30,65.0,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2023,11,Nov,0.4855394225527525,0.458932991108259,19.278,64.39333333333335,0.3019999999999996,0.6066666666666549
2023-12-01,sydney,22.02258064516129,18.961290322580645,25.27741935483871,31,76.87096774193549,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2023,12,Dec,1.6186288003994935,0.711935099459162,21.005161290322583,76.38709677419355,1.017419354838708,0.48387096774193594
2024-01-01,sydney,22.98064516129032,20.406451612903226,25.845161290322583,31,74.25806451612904,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,1,Jan,1.3692259753843146,0.6562471353927948,22.159354838709678,73.01290322580645,0.8212903225806407,1.245161290322585
2024-02-01,sydney,22.886206896551727,20.47241379310345,25.779310344827586,29,62.55172413793103,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,2,Feb,0.2518503557760773,0.40675367697029635,22.10795566502463,60.25320197044334,0.7782512315270971,2.2985221674876897
2024-03-01,sydney,21.606451612903225,18.76451612903226,24.541935483870965,31,58.87096774193548,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,3,Mar,-0.09947954970507582,0.3283069025575211,21.326451612903224,54.73548387096774,0.28000000000000114,4.1354838709677395
2024-04-01,sydney,18.433333333333337,15.826666666666666,21.223333333333336,30,56.333333333333336,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,4,Apr,-0.3416979312012988,0.27422311852598763,18.326,53.75333333333333,0.10733333333333661,2.5800000000000054
2024-05-01,sydney,15.422580645161291,12.922580645161291,18.0258064516129,31,54.645161290322584,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,5,May,-0.5028347358407356,0.23824365203043354,15.401290322580646,50.36129032258064,0.021290322580645338,4.28387096774194
2024-06-01,sydney,12.563333333333333,9.816666666666666,15.526666666666667,30,51.46666666666667,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,6,Jun,-0.806223522155497,0.17050142084517364,12.468666666666667,50.58,0.09466666666666512,0.8866666666666703
2024-07-01,sydney,12.290322580645162,9.696774193548388,15.338709677419354,31,56.41935483870968,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,7,Jul,-0.3334871386082065,0.27605646713722604,12.475483870967741,54.9741935483871,-0.18516129032257922,1.4451612903225808
2024-08-01,sydney,14.696774193548388,11.19032258064516,18.374193548387098,31,57.903225806451616,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,8,Aug,-0.19185096637736387,0.30768173068108895,13.81032258064516,55.15483870967741,0.8864516129032278,2.748387096774202
2024-09-01,sydney,16.32,12.21,20.676666666666662,30,62.36666666666667,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,9,Sep,0.23418653429671385,0.4028096067467227,15.874,60.526666666666664,0.44599999999999973,1.8400000000000034
2024-10-01,sydney,17.35483870967742,13.812903225806451,20.96451612903226,31,67.80645161290323,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,10,Oct,0.7534165309023901,0.5187459895499128,17.803870967741936,64.8258064516129,-0.4490322580645163,2.980645161290326
2024-11-01,sydney,20.78,17.873333333333335,23.973333333333336,30,68.23333333333333,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,11,Nov,0.7941625891456103,0.5278439820331834,19.278,64.39333333333335,1.5020000000000024,3.839999999999989
2024-12-01,sydney,22.322580645161292,18.96451612903226,25.938709677419357,31,82.16129032258064,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2024,12,Dec,2.1235925448746706,0.824686039050325,21.005161290322583,76.38709677419355,1.3174193548387088,5.774193548387089
2025-01-01,sydney,21.98709677419355,19.5258064516129,24.864516129032257,31,80.09677419354838,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,1,Jan,1.926533522640455,0.7806856723806028,22.159354838709678,73.01290322580645,-0.17225806451612868,7.08387096774193
2025-02-01,sydney,22.49285714285714,20.05,25.228571428571428,28,67.21428571428571,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,2,Feb,0.6968940211767267,0.5061253486636195,22.10795566502463,60.25320197044334,0.3849014778325106,6.961083743842366
2025-03-01,sydney,22.30322580645161,20.11935483870968,24.86774193548387,31,62.354838709677416,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,3,Mar,0.23305755031516331,0.40255752131267736,21.326451612903224,54.73548387096774,0.9767741935483869,7.6193548387096754
2025-04-01,sydney,19.34,16.556666666666665,22.23,30,61.03333333333333,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,4,Apr,0.1069192491037826,0.37439270327252705,18.326,53.75333333333333,1.0139999999999993,7.280000000000001
2025-05-01,sydney,16.45483870967742,14.051612903225807,18.835483870967742,31,54.38709677419355,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,5,May,-0.5274671136200125,0.23274360619671824,15.401290322580646,50.36129032258064,1.0535483870967752,4.025806451612908
2025-06-01,sydney,12.113333333333332,8.83,15.62,30,57.13333333333333,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,6,Jun,-0.26533756008554044,0.29127326061050496,12.468666666666667,50.58,-0.35533333333333594,6.553333333333335
2025-07-01,sydney,12.290322580645162,9.312903225806451,15.50967741935484,31,62.064516129032256,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,7,Jul,0.20534612531347685,0.3963699697497477,12.475483870967741,54.9741935483871,-0.18516129032257922,7.090322580645157
2025-08-01,sydney,13.370967741935484,10.874193548387098,16.087096774193547,31,60.193548387096776,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,8,Aug,0.026761386413719133,0.356494637455312,13.81032258064516,55.15483870967741,-0.43935483870967573,5.038709677419362
2025-09-01,sydney,16.37,12.193333333333332,20.723333333333336,30,66.56666666666666,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,9,Sep,0.6350784826544461,0.4923228526904388,15.874,60.526666666666664,0.49600000000000044,6.039999999999999
2025-10-01,sydney,19.44193548387097,15.248387096774191,24.103225806451615,31,77.87096774193549,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,10,Oct,1.7140792642941918,0.7332477770648087,17.803870967741936,64.8258064516129,1.6380645161290346,13.045161290322582
2025-11-01,sydney,20.47,16.423333333333332,24.646666666666665,30,80.33333333333333,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,11,Nov,1.9491132022714588,0.7857273810615084,19.278,64.39333333333335,1.1920000000000002,15.939999999999984
2025-12-01,sydney,21.212903225806453,17.63225806451613,24.993548387096773,31,90.38709677419357,0.0,week,Sydney · Australia,AU,AUS,region,AU-NSW,open_meteo,-33.8688,151.2093,Australia/Sydney,south,humid subtropical,comparison,2025,12,Dec,2.908749586589126,1.0,21.005161290322583,76.38709677419355,0.20774193548387032,14.000000000000014
2021-01-01,tokyo,3.816129032258064,-0.1483870967741935,8.361290322580645,31,30.806451612903224,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,1,Jan,-1.2055234791080995,0.3379629629629629,4.049032258064516,32.26451612903226,-0.23290322580645206,-1.4580645161290349
2021-02-01,tokyo,6.214285714285714,1.2285714285714284,11.6,28,39.035714285714285,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,2,Feb,-0.6023420381241616,0.4560681216931216,5.0827339901477835,38.168965517241375,1.131551724137931,0.8667487684729096
2021-03-01,tokyo,10.883870967741936,6.461290322580645,15.44516129032258,31,40.70967741935484,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,3,Mar,-0.4796453233335047,0.48009259259259257,9.698709677419355,39.43225806451613,1.185161290322581,1.2774193548387132
2021-04-01,tokyo,13.256666666666666,8.853333333333333,17.583333333333332,30,41.36666666666667,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,4,Apr,-0.4314898886778829,0.48952160493827157,14.248,44.88,-0.9913333333333334,-3.5133333333333354
2021-05-01,tokyo,18.612903225806452,15.048387096774194,22.05483870967742,31,54.483870967741936,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,5,May,0.5299637076624298,0.6777777777777777,18.1,54.78709677419355,0.5129032258064505,-0.30322580645161423
2021-06-01,tokyo,21.64,18.636666666666667,24.996666666666663,30,55.53333333333333,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,6,Jun,0.6068863005002151,0.6928395061728394,22.189333333333334,61.22666666666667,-0.5493333333333332,-5.693333333333335
2021-07-01,tokyo,24.822580645161292,22.23870967741935,27.96451612903226,31,62.70967741935484,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,7,Jul,1.1328918175077771,0.7958333333333333,26.658709677419353,69.75483870967741,-1.8361290322580608,-7.045161290322575
2021-08-01,tokyo,26.25483870967742,23.858064516129033,29.358064516129033,31,69.64516129032258,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,8,Aug,1.6412429689460108,0.8953703703703701,27.689032258064515,56.09677419354839,-1.4341935483870962,13.548387096774185
2021-09-01,tokyo,21.51,18.743333333333332,24.563333333333333,30,54.03333333333333,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,9,Sep,0.4969405863519459,0.6713117283950616,24.41466666666667,52.20666666666667,-2.9046666666666674,1.8266666666666609
2021-10-01,tokyo,17.148387096774194,14.13225806451613,20.60967741935484,31,40.193548387096776,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,10,Oct,-0.51747610669635,0.47268518518518515,17.740645161290324,41.5741935483871,-0.5922580645161304,-1.3806451612903246
2021-11-01,tokyo,11.876666666666669,8.0,16.28666666666667,30,33.2,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,11,Nov,-1.030083221262904,0.3723148148148148,12.344000000000001,37.36,-0.4673333333333325,-4.159999999999997
2021-12-01,tokyo,6.270967741935484,2.174193548387097,10.874193548387098,31,34.67741935483871,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2021,12,Dec,-0.9217926038867593,0.3935185185185185,6.530967741935484,39.29032258064516,-0.2599999999999998,-4.612903225806448
2022-01-01,tokyo,2.767741935483871,-0.9774193548387096,7.390322580645161,31,30.161290322580644,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,1,Jan,-1.2528119583116561,0.32870370370370366,4.049032258064516,32.26451612903226,-1.2812903225806451,-2.103225806451615
2022-02-01,tokyo,3.207142857142857,-1.3607142857142858,8.278571428571428,28,35.392857142857146,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,2,Feb,-0.8693530581985295,0.40378637566137565,5.0827339901477835,38.168965517241375,-1.8755911330049266,-2.776108374384229
2022-03-01,tokyo,9.36774193548387,5.032258064516129,14.251612903225809,31,36.67741935483871,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,3,Mar,-0.7751983183557337,0.4222222222222222,9.698709677419355,39.43225806451613,-0.33096774193548484,-2.754838709677415
2022-04-01,tokyo,13.953333333333331,10.126666666666669,17.983333333333334,30,41.43333333333333,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,4,Apr,-0.42660341249351563,0.4904783950617283,14.248,44.88,-0.29466666666666796,-3.4466666666666725
2022-05-01,tokyo,17.661290322580644,14.019354838709678,21.38064516129032,31,48.903225806451616,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,5,May,0.12091836255166491,0.5976851851851851,18.1,54.78709677419355,-0.4387096774193573,-5.8838709677419345
2022-06-01,tokyo,21.80666666666667,18.53666666666667,25.396666666666665,30,59.46666666666667,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,6,Jun,0.8951883953778991,0.74929012345679,22.189333333333334,61.22666666666667,-0.3826666666666654,-1.759999999999998
2022-07-01,tokyo,26.154838709677417,23.46451612903226,29.403225806451612,31,64.12903225806451,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,7,Jul,1.2369264717556014,0.8162037037037035,26.658709677419353,69.75483870967741,-0.5038709677419355,-5.6258064516129025
2022-08-01,tokyo,26.438709677419357,23.96451612903226,29.46451612903226,31,7.258064516129032,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,8,Aug,-2.931552970037917,0.0,27.689032258064515,56.09677419354839,-1.2503225806451574,-48.83870967741936
2022-09-01,tokyo,23.663333333333338,20.973333333333336,26.813333333333333,30,39.6,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,9,Sep,-0.5609815075636221,0.4641666666666666,24.41466666666667,52.20666666666667,-0.7513333333333314,-12.60666666666667
2022-10-01,tokyo,16.519354838709678,13.261290322580646,20.12258064516129,31,37.38709677419355,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,10,Oct,-0.7231809912318213,0.4324074074074074,17.740645161290324,41.5741935483871,-1.2212903225806464,-4.187096774193549
2022-11-01,tokyo,13.053333333333336,9.453333333333337,16.853333333333335,30,36.166666666666664,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,11,Nov,-0.8126350310585497,0.4148919753086419,12.344000000000001,37.36,0.7093333333333351,-1.1933333333333351
2022-12-01,tokyo,5.919354838709677,2.2870967741935484,10.19032258064516,31,34.12903225806452,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2022,12,Dec,-0.9619878112097824,0.38564814814814813,6.530967741935484,39.29032258064516,-0.6116129032258071,-5.161290322580641
2023-01-01,tokyo,3.941935483870968,0.0258064516129032,8.296774193548387,31,32.096774193548384,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,1,Jan,-1.1109465207009863,0.3564814814814814,4.049032258064516,32.26451612903226,-0.1070967741935478,-0.16774193548387473
2023-02-01,tokyo,5.396428571428571,1.2642857142857142,9.992857142857144,28,34.75,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,2,Feb,-0.9164726499763594,0.39456018518518515,5.0827339901477835,38.168965517241375,0.31369458128078787,-3.418965517241375
2023-03-01,tokyo,11.225806451612904,6.919354838709677,15.619354838709675,31,37.774193548387096,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,3,Mar,-0.6948079037096876,0.4379629629629629,9.698709677419355,39.43225806451613,1.5270967741935486,-1.6580645161290306
2023-04-01,tokyo,14.683333333333334,10.57,18.663333333333338,30,43.833333333333336,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,4,Apr,-0.25069026985628445,0.5249228395061728,14.248,44.88,0.43533333333333424,-1.0466666666666669
2023-05-01,tokyo,17.664516129032258,13.73225806451613,21.664516129032258,31,52.87096774193548,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,5,May,0.41174250965353787,0.6546296296296295,18.1,54.78709677419355,-0.43548387096774377,-1.9161290322580697
2023-06-01,tokyo,21.93,18.77,25.44333333333333,30,57.1,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,6,Jun,0.7217184908328521,0.7153240740740741,22.189333333333334,61.22666666666667,-0.2593333333333341,-4.126666666666665
2023-07-01,tokyo,27.206451612903223,23.94516129032258,31.251612903225805,31,76.93548387096774,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,7,Jul,2.1756027839462013,1.0,26.658709677419353,69.75483870967741,0.5477419354838702,7.180645161290329
2023-08-01,tokyo,28.24516129032258,25.616129032258065,31.70967741935484,31,69.51612903225806,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,8,Aug,1.6317852731052997,0.8935185185185184,27.689032258064515,56.09677419354839,0.5561290322580668,13.419354838709673
2023-09-01,tokyo,25.756666666666668,23.226666666666667,28.886666666666667,30,57.233333333333334,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,9,Sep,0.7314914432015871,0.7172376543209876,24.41466666666667,52.20666666666667,1.3419999999999987,5.026666666666664
2023-10-01,tokyo,17.538709677419355,13.770967741935484,21.490322580645163,31,44.87096774193548,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,10,Oct,-0.17463463247056463,0.5398148148148147,17.740645161290324,41.5741935483871,-0.20193548387096882,3.29677419354838
2023-11-01,tokyo,13.003333333333334,9.116666666666667,17.52,30,40.233333333333334,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,11,Nov,-0.5145599838121308,0.4732561728395061,12.344000000000001,37.36,0.6593333333333327,2.873333333333335
2023-12-01,tokyo,7.716129032258064,3.758064516129033,12.506451612903223,31,41.45161290322581,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2023,12,Dec,-0.4252635722494145,0.4907407407407407,6.530967741935484,39.29032258064516,1.18516129032258,2.1612903225806477
2024-01-01,tokyo,5.161290322580645,0.7774193548387097,10.016129032258064,31,33.483870967741936,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,1,Jan,-1.0092762904133392,0.37638888888888883,4.049032258064516,32.26451612903226,1.112258064516129,1.2193548387096769
2024-02-01,tokyo,6.217241379310345,2.3517241379310345,10.475862068965515,29,37.3448275862069,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,2,Feb,-0.7262792019382615,0.4318007662835249,5.0827339901477835,38.168965517241375,1.1345073891625619,-0.8241379310344783
2024-03-01,tokyo,7.932258064516129,3.4612903225806453,12.574193548387097,31,37.774193548387096,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,3,Mar,-0.6948079037096876,0.4379629629629629,9.698709677419355,39.43225806451613,-1.766451612903226,-1.6580645161290306
2024-04-01,tokyo,15.303333333333336,11.616666666666667,19.45,30,47.06666666666667,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,4,Apr,-0.013696174914459652,0.5713271604938271,14.248,44.88,1.055333333333337,2.1866666666666674
2024-05-01,tokyo,18.541935483870965,14.67741935483871,22.325806451612905,31,57.41935483870968,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,5,May,0.7451262880386127,0.7199074074074073,18.1,54.78709677419355,0.4419354838709637,2.6322580645161295
2024-06-01,tokyo,22.083333333333332,18.91,25.563333333333333,30,64.43333333333334,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,6,Jun,1.2592308711132796,0.8205709876543209,22.189333333333334,61.22666666666667,-0.10600000000000165,3.2066666666666706
2024-07-01,tokyo,27.541935483870965,24.638709677419353,30.91290322580645,31,70.35483870967742,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,7,Jul,1.6932602960699237,0.9055555555555554,26.658709677419353,69.75483870967741,0.8832258064516125,0.6000000000000085
2024-08-01,tokyo,28.29032258064516,25.76129032258065,31.596774193548388,31,63.74193548387097,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,8,Aug,1.2085533842334677,0.810648148148148,27.689032258064515,56.09677419354839,0.6012903225806454,7.6451612903225765
2024-09-01,tokyo,25.696666666666665,23.276666666666664,28.623333333333335,30,55.56666666666667,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,9,Sep,0.6093295385923992,0.6933179012345678,24.41466666666667,52.20666666666667,1.2819999999999965,3.3599999999999994
2024-10-01,tokyo,19.664516129032258,16.80322580645161,22.796774193548387,31,42.74193548387097,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,10,Oct,-0.3306866138423013,0.5092592592592592,17.740645161290324,41.5741935483871,1.9238709677419337,1.1677419354838676
2024-11-01,tokyo,12.493333333333334,9.24,16.06,30,35.36666666666667,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,11,Nov,-0.8712727452709598,0.40341049382716043,12.344000000000001,37.36,0.14933333333333287,-1.9933333333333323
2024-12-01,tokyo,5.958064516129032,1.6,10.996774193548386,31,35.83870967741935,0.0,week,Tokyo · Japan,JP,JPN,region,JP-13,open_meteo,35.6762,139.6503,Asia/Tokyo,north,humid subtropical,comparison,2024,12,Dec,-0.8366733413203576,0.4101851851851851,6.530967741935484,39.29032258064516,-0.5729032258064519,-3.451612903225808
